userId,age,income_bracket,financial_goals,join_date
4616,52.0,"$50,000-$75,000",Investment Growth|Retirement,1685833200.0
4617,34.0,"$75,000-$100,000",Retirement,1703113200.0
4618,40.0,"$75,000-$100,000",Investment Growth|Emergency Fund,1725922800.0
4619,25.0,"$50,000-$75,000",Investment Growth|Emergency Fund,1689030000.0
4620,,,Debt Freedom,1725318000.0
4621,,"$30,000-$50,000",Retirement,1730329200.0
4622,46.0,"$75,000-$100,000",Debt Freedom,1697238000.0
4623,25.0,"$50,000-$75,000",Debt Freedom,1692140400.0
4624,51.0,"$75,000-$100,000",Retirement|Debt Freedom,1696892400.0
4625,46.0,"$75,000-$100,000",Emergency Fund,1695510000.0
4626,52.0,"$30,000-$50,000",Investment Growth|Debt Freedom,1688684400.0
4627,37.0,"$50,000-$75,000",Investment Growth,1730242800.0
4628,29.0,"$50,000-$75,000",Retirement,1702249200.0
4629,50.0,"$75,000-$100,000",Debt Freedom|Investment Growth,1709247600.0
4630,26.0,"$30,000-$50,000",Investment Growth|Emergency Fund,1684537200.0
4631,53.0,"$30,000-$50,000",Emergency Fund|Debt Freedom,1709852400.0
4632,38.0,"$30,000-$50,000",,1721343600.0
4633,37.0,"$75,000-$100,000",,1676156400.0
4634,32.0,"$30,000-$50,000",Debt Freedom|Retirement,1723676400.0
4635,,"$75,000-$100,000",Debt Freedom,1702681200.0
4636,48.0,"$30,000-$50,000",Investment Growth,1688166000.0
4637,54.0,"$50,000-$75,000",Investment Growth|Emergency Fund,1719788400.0
4638,44.0,"$30,000-$50,000",Debt Freedom,1687906800.0
4639,50.0,"$30,000-$50,000",Retirement|Investment Growth,1682377200.0
4640,46.0,"$30,000-$50,000",Investment Growth|Retirement,1729206000.0
4641,42.0,"$50,000-$75,000",Investment Growth|Emergency Fund,1714518000.0
4642,51.0,"$30,000-$50,000",Investment Growth|Debt Freedom,1725490800.0
4643,32.0,"$50,000-$75,000",Debt Freedom|Retirement,1702249200.0
4644,42.0,"$30,000-$50,000",Investment Growth|Debt Freedom,1677279600.0
4645,28.0,"$30,000-$50,000",Retirement,1724454000.0
4646,25.0,"$30,000-$50,000",Investment Growth|Emergency Fund,1674082800.0
4647,27.0,"$30,000-$50,000",Retirement,1673132400.0
4648,38.0,"$30,000-$50,000",Debt Freedom|Emergency Fund,1679353200.0
4649,48.0,"$50,000-$75,000",Retirement,1680822000.0
4650,53.0,"$30,000-$50,000",Debt Freedom,1733612400.0
4651,44.0,"$50,000-$75,000",Debt Freedom|Retirement,1725922800.0
4652,43.0,"$75,000-$100,000",Debt Freedom,1701903600.0
4653,39.0,"$30,000-$50,000",Investment Growth,
4654,36.0,,Emergency Fund,1682204400.0
4655,55.0,,Investment Growth|Debt Freedom,1709161200.0
4656,38.0,,Retirement,1711926000.0
4657,34.0,,Emergency Fund,1716591600.0
4658,29.0,"$50,000-$75,000",Emergency Fund|Debt Freedom,1683241200.0
4659,39.0,"$75,000-$100,000",Investment Growth,1721516400.0
4660,28.0,"$30,000-$50,000",Debt Freedom,1686870000.0
4661,28.0,"$75,000-$100,000",Emergency Fund|Retirement,1711407600.0
4662,54.0,"$30,000-$50,000",Emergency Fund|Debt Freedom,1672527600.0
4663,37.0,"$50,000-$75,000",Debt Freedom|Emergency Fund,1672959600.0
4664,25.0,"$75,000-$100,000",,1716073200.0
4665,54.0,,Retirement,1675724400.0
4666,46.0,"$30,000-$50,000",Debt Freedom,1675119600.0
4667,55.0,"$75,000-$100,000",Emergency Fund|Debt Freedom,1722898800.0
4668,49.0,"$75,000-$100,000",Retirement|Investment Growth,1735254000.0
4669,39.0,"$30,000-$50,000",Debt Freedom,1697238000.0
4670,49.0,"$50,000-$75,000",,1678662000.0
4671,33.0,"$50,000-$75,000",Investment Growth|Retirement,1719183600.0
4672,32.0,"$30,000-$50,000",Retirement|Emergency Fund,1679526000.0
4673,41.0,"$30,000-$50,000",Debt Freedom|Emergency Fund,1726786800.0
4674,33.0,"$50,000-$75,000",Debt Freedom,1716332400.0
4675,33.0,"$30,000-$50,000",Emergency Fund|Investment Growth,1673305200.0
4676,49.0,"$50,000-$75,000",Investment Growth,
4677,28.0,"$75,000-$100,000",Retirement|Emergency Fund,1733007600.0
4678,,"$75,000-$100,000",Investment Growth,1723503600.0
4679,48.0,"$75,000-$100,000",Retirement,
4680,47.0,"$75,000-$100,000",Emergency Fund|Retirement,1716591600.0
4681,33.0,"$50,000-$75,000",,1726354800.0
4682,38.0,"$50,000-$75,000",Emergency Fund|Debt Freedom,1704582000.0
4683,27.0,"$75,000-$100,000",Debt Freedom|Retirement,
4684,31.0,"$30,000-$50,000",Emergency Fund,1721775600.0
4685,39.0,"$30,000-$50,000",Retirement|Emergency Fund,1730588400.0
4686,26.0,"$50,000-$75,000",,1678489200.0
4687,39.0,"$50,000-$75,000",Investment Growth,1726095600.0
4688,53.0,"$30,000-$50,000",Debt Freedom,1696287600.0
4689,,"$75,000-$100,000",,1706223600.0
4690,40.0,"$75,000-$100,000",Investment Growth,1690326000.0
4691,28.0,"$75,000-$100,000",Emergency Fund|Investment Growth,1721516400.0
4692,51.0,"$30,000-$50,000",Retirement,1715468400.0
4693,36.0,,Emergency Fund,1710457200.0
4694,30.0,"$75,000-$100,000",Debt Freedom|Investment Growth,1687906800.0
4695,47.0,"$30,000-$50,000",Retirement|Emergency Fund,1694991600.0
4696,50.0,"$50,000-$75,000",Emergency Fund,1711321200.0
4697,53.0,"$30,000-$50,000",Debt Freedom|Emergency Fund,1697929200.0
4698,26.0,"$75,000-$100,000",Emergency Fund,1729206000.0
4699,25.0,"$75,000-$100,000",Investment Growth|Emergency Fund,1734994800.0
4700,37.0,"$30,000-$50,000",Emergency Fund|Retirement,1718578800.0
4701,28.0,"$75,000-$100,000",Retirement,1680044400.0
4702,28.0,"$75,000-$100,000",Debt Freedom,1714518000.0
4703,36.0,"$75,000-$100,000",Investment Growth|Emergency Fund,1718924400.0
4704,51.0,"$75,000-$100,000",Retirement,1683673200.0
4705,52.0,"$30,000-$50,000",Emergency Fund,1714431600.0
4706,49.0,"$75,000-$100,000",Debt Freedom,1673564400.0
4707,36.0,"$50,000-$75,000",,1727132400.0
4708,32.0,"$30,000-$50,000",Retirement,1677279600.0
4709,44.0,"$75,000-$100,000",Emergency Fund,1693004400.0
4710,39.0,"$50,000-$75,000",Debt Freedom,1728946800.0
4711,45.0,"$75,000-$100,000",Debt Freedom,1690930800.0
4712,46.0,"$50,000-$75,000",Emergency Fund|Retirement,1711407600.0
4713,53.0,"$30,000-$50,000",Emergency Fund,1717369200.0
4714,52.0,"$50,000-$75,000",Debt Freedom,1674946800.0
4715,50.0,"$75,000-$100,000",Debt Freedom|Investment Growth,1719788400.0
4716,40.0,"$75,000-$100,000",Investment Growth|Emergency Fund,1713567600.0
4717,36.0,"$50,000-$75,000",Retirement,1711926000.0
4718,37.0,"$75,000-$100,000",Investment Growth,1693090800.0
4719,43.0,"$30,000-$50,000",Debt Freedom,
4720,35.0,"$30,000-$50,000",Retirement|Emergency Fund,1689289200.0
4721,26.0,"$50,000-$75,000",Debt Freedom|Investment Growth,1728342000.0
4722,25.0,"$75,000-$100,000",Debt Freedom,1705273200.0
4723,26.0,"$30,000-$50,000",Investment Growth|Emergency Fund,1698879600.0
4724,33.0,"$30,000-$50,000",Debt Freedom|Retirement,1684364400.0
4725,44.0,,Investment Growth,1711494000.0
4726,28.0,"$50,000-$75,000",,1675551600.0
4727,40.0,"$75,000-$100,000",,1693177200.0
4728,47.0,"$75,000-$100,000",Emergency Fund|Retirement,1701385200.0
4729,39.0,"$75,000-$100,000",Investment Growth,1688857200.0
4730,,"$30,000-$50,000",,1679958000.0
4731,54.0,"$75,000-$100,000",Investment Growth|Retirement,1687906800.0
4732,,"$75,000-$100,000",Retirement|Debt Freedom,1674601200.0
4733,53.0,"$75,000-$100,000",Emergency Fund,1720134000.0
4734,45.0,"$75,000-$100,000",Emergency Fund|Retirement,1718406000.0
4735,26.0,,Debt Freedom,1708988400.0
4736,36.0,"$50,000-$75,000",Emergency Fund,1719874800.0
4737,36.0,"$50,000-$75,000",Emergency Fund,1684364400.0
4738,38.0,,,1734130800.0
4739,35.0,"$30,000-$50,000",,1731538800.0
4740,50.0,"$50,000-$75,000",Debt Freedom|Emergency Fund,1705014000.0
4741,44.0,,Debt Freedom|Retirement,1678748400.0
4742,33.0,,Investment Growth|Retirement,1731020400.0
4743,31.0,"$30,000-$50,000",Retirement,1683241200.0
4744,37.0,"$30,000-$50,000",Debt Freedom|Retirement,1698361200.0
4745,43.0,"$50,000-$75,000",Emergency Fund,1679958000.0
4746,42.0,"$75,000-$100,000",Debt Freedom,1693868400.0
4747,45.0,"$75,000-$100,000",Investment Growth|Emergency Fund,1735340400.0
4748,43.0,"$75,000-$100,000",Emergency Fund,1698966000.0
4749,54.0,"$50,000-$75,000",Emergency Fund,1720652400.0
4750,37.0,"$75,000-$100,000",Investment Growth|Emergency Fund,1714690800.0
4751,40.0,"$75,000-$100,000",Investment Growth|Retirement,1714086000.0
4752,39.0,"$50,000-$75,000",Emergency Fund,1681340400.0
4753,39.0,"$30,000-$50,000",Emergency Fund|Retirement,1712962800.0
4754,47.0,"$30,000-$50,000",Debt Freedom,1704754800.0
4755,51.0,"$50,000-$75,000",Debt Freedom,1723762800.0
4756,54.0,"$75,000-$100,000",Investment Growth|Retirement,1674774000.0
4757,52.0,"$75,000-$100,000",Investment Growth|Debt Freedom,1697065200.0
4758,40.0,"$30,000-$50,000",Investment Growth|Retirement,1677366000.0
4759,36.0,"$75,000-$100,000",Emergency Fund,1697410800.0
4760,34.0,,Investment Growth|Retirement,1706914800.0
4761,31.0,"$50,000-$75,000",,1704063600.0
4762,35.0,"$75,000-$100,000",Retirement|Debt Freedom,1733526000.0
4763,30.0,,Debt Freedom|Emergency Fund,1691535600.0
4764,46.0,"$50,000-$75,000",,1719183600.0
4765,47.0,"$50,000-$75,000",Investment Growth|Debt Freedom,1721602800.0
4766,33.0,"$30,000-$50,000",Investment Growth|Debt Freedom,1709938800.0
4767,42.0,,Investment Growth|Emergency Fund,1695855600.0
4768,45.0,"$75,000-$100,000",,1697756400.0
4769,36.0,,,1707692400.0
4770,38.0,"$50,000-$75,000",Emergency Fund|Debt Freedom,1681858800.0
4771,34.0,"$30,000-$50,000",Retirement|Emergency Fund,1701990000.0
4772,,"$50,000-$75,000",Retirement|Investment Growth,1706828400.0
4773,36.0,"$50,000-$75,000",Retirement|Debt Freedom,1731711600.0
4774,,"$30,000-$50,000",Debt Freedom|Investment Growth,1714950000.0
4775,30.0,"$50,000-$75,000",Emergency Fund,1681167600.0
4776,27.0,"$75,000-$100,000",Debt Freedom|Investment Growth,1687906800.0
4777,34.0,"$50,000-$75,000",Debt Freedom,1721430000.0
4778,44.0,"$50,000-$75,000",Emergency Fund|Debt Freedom,1730329200.0
4779,50.0,"$30,000-$50,000",Emergency Fund,1706569200.0
4780,46.0,"$75,000-$100,000",Emergency Fund,1721862000.0
4781,48.0,"$75,000-$100,000",Retirement|Emergency Fund,1706569200.0
4782,48.0,"$50,000-$75,000",Debt Freedom|Emergency Fund,1688338800.0
4783,40.0,"$75,000-$100,000",Retirement|Debt Freedom,1704150000.0
4784,,"$50,000-$75,000",Investment Growth|Emergency Fund,1697065200.0
4785,45.0,"$75,000-$100,000",Investment Growth,1721862000.0
4786,49.0,"$75,000-$100,000",Debt Freedom|Investment Growth,1711062000.0
4787,41.0,"$50,000-$75,000",Debt Freedom|Investment Growth,1711666800.0
4788,52.0,"$30,000-$50,000",Emergency Fund|Debt Freedom,1697410800.0
4789,35.0,"$30,000-$50,000",Retirement,1674255600.0
4790,47.0,"$50,000-$75,000",Retirement,1697238000.0
4791,47.0,"$30,000-$50,000",,1704754800.0
4792,54.0,,Emergency Fund,1679439600.0
4793,36.0,"$30,000-$50,000",Debt Freedom,1717714800.0
4794,37.0,"$30,000-$50,000",,1691881200.0
4795,47.0,,Investment Growth,1689375600.0
4796,55.0,"$50,000-$75,000",,1693090800.0
4797,,"$75,000-$100,000",,
4798,39.0,"$30,000-$50,000",Debt Freedom|Investment Growth,1672959600.0
4799,53.0,"$75,000-$100,000",Debt Freedom,1721257200.0
4800,30.0,"$30,000-$50,000",,1695596400.0
4801,,,Emergency Fund|Retirement,1724972400.0
4802,37.0,,Debt Freedom|Retirement,1720479600.0
4803,51.0,"$50,000-$75,000",Debt Freedom,1702508400.0
4804,53.0,"$30,000-$50,000",,1723071600.0
4805,44.0,"$75,000-$100,000",Investment Growth,1689375600.0
4806,47.0,"$50,000-$75,000",,1709420400.0
4807,,"$75,000-$100,000",Investment Growth|Debt Freedom,1703458800.0
4808,,"$30,000-$50,000",Debt Freedom|Retirement,1695769200.0
4809,47.0,"$30,000-$50,000",Emergency Fund|Retirement,1718319600.0
4810,49.0,"$30,000-$50,000",Investment Growth,1721689200.0
4811,,,Emergency Fund|Retirement,1687561200.0
4812,48.0,"$50,000-$75,000",Emergency Fund|Investment Growth,1698966000.0
4813,33.0,"$75,000-$100,000",,1685314800.0
4814,40.0,"$30,000-$50,000",Emergency Fund,1678230000.0
4815,28.0,"$75,000-$100,000",Retirement|Investment Growth,1727132400.0
4816,39.0,,Investment Growth,1731366000.0
4817,34.0,"$30,000-$50,000",Debt Freedom|Retirement,1676415600.0
4818,27.0,"$30,000-$50,000",Retirement|Emergency Fund,1725231600.0
4819,50.0,"$50,000-$75,000",Emergency Fund,1713135600.0
4820,35.0,,Debt Freedom|Investment Growth,1712962800.0
4821,55.0,"$75,000-$100,000",Debt Freedom,1714345200.0
4822,30.0,"$50,000-$75,000",Debt Freedom|Emergency Fund,1715209200.0
4823,26.0,"$50,000-$75,000",Retirement,1688166000.0
4824,32.0,"$30,000-$50,000",Retirement,1686524400.0
4825,30.0,"$75,000-$100,000",Retirement,1713481200.0
4826,33.0,"$30,000-$50,000",Retirement,1676502000.0
4827,43.0,"$50,000-$75,000",Debt Freedom|Investment Growth,1687129200.0
4828,37.0,"$30,000-$50,000",Debt Freedom|Emergency Fund,1721948400.0
4829,29.0,"$75,000-$100,000",Investment Growth,1687388400.0
4830,48.0,"$75,000-$100,000",Retirement,1702335600.0
4831,53.0,"$30,000-$50,000",Investment Growth|Retirement,1711062000.0
4832,29.0,"$50,000-$75,000",Investment Growth|Emergency Fund,1677279600.0
4833,36.0,"$50,000-$75,000",Retirement,1727218800.0
4834,35.0,"$50,000-$75,000",Investment Growth,1674082800.0
4835,42.0,"$50,000-$75,000",Debt Freedom|Emergency Fund,1728774000.0
4836,53.0,"$30,000-$50,000",,1711148400.0
4837,42.0,"$50,000-$75,000",,1693782000.0
4838,49.0,"$75,000-$100,000",Debt Freedom,1677970800.0
4839,50.0,"$75,000-$100,000",Investment Growth,1706482800.0
4840,52.0,"$30,000-$50,000",Emergency Fund,1726527600.0
4841,45.0,"$50,000-$75,000",Debt Freedom,1673823600.0
4842,45.0,"$30,000-$50,000",Investment Growth|Retirement,1689116400.0
4843,,"$30,000-$50,000",Debt Freedom,1720738800.0
4844,35.0,"$50,000-$75,000",Debt Freedom,1688425200.0
4845,25.0,"$75,000-$100,000",Debt Freedom|Retirement,1700348400.0
4846,25.0,"$30,000-$50,000",,1700780400.0
4847,53.0,,Emergency Fund,1680649200.0
4848,42.0,"$75,000-$100,000",Debt Freedom|Emergency Fund,1690930800.0
4849,44.0,"$30,000-$50,000",Debt Freedom|Emergency Fund,1680649200.0
4850,28.0,"$75,000-$100,000",,1695337200.0
4851,26.0,"$75,000-$100,000",,1710370800.0
4852,54.0,"$30,000-$50,000",Investment Growth,1727737200.0
4853,49.0,"$75,000-$100,000",Investment Growth|Debt Freedom,1726614000.0
4854,43.0,"$75,000-$100,000",Debt Freedom,1677020400.0
4855,31.0,"$30,000-$50,000",Emergency Fund,1683414000.0
4856,31.0,"$50,000-$75,000",Emergency Fund,1678662000.0
4857,53.0,"$75,000-$100,000",Investment Growth,1710284400.0
4858,47.0,"$75,000-$100,000",Emergency Fund|Retirement,1721343600.0
4859,36.0,,Debt Freedom|Retirement,1693090800.0
4860,54.0,"$75,000-$100,000",Investment Growth|Debt Freedom,1732057200.0
4861,29.0,"$50,000-$75,000",Retirement,1733698800.0
4862,45.0,"$30,000-$50,000",Debt Freedom|Investment Growth,1726527600.0
4863,46.0,"$30,000-$50,000",Emergency Fund,1720825200.0
4864,54.0,"$75,000-$100,000",Investment Growth,1706914800.0
4865,,"$50,000-$75,000",Investment Growth|Debt Freedom,1675033200.0
4866,40.0,"$30,000-$50,000",Retirement,1676329200.0
4867,25.0,,Emergency Fund,1676934000.0
4868,39.0,"$75,000-$100,000",Retirement|Debt Freedom,1717369200.0
4869,53.0,"$50,000-$75,000",Investment Growth|Emergency Fund,1733180400.0
4870,45.0,"$50,000-$75,000",Debt Freedom|Investment Growth,1707778800.0
4871,41.0,"$75,000-$100,000",Investment Growth,1700089200.0
4872,30.0,"$75,000-$100,000",Emergency Fund|Investment Growth,1709852400.0
4873,27.0,"$75,000-$100,000",Debt Freedom|Emergency Fund,1712876400.0
4874,39.0,,Retirement,1672873200.0
4875,54.0,"$75,000-$100,000",Debt Freedom|Retirement,1719702000.0
4876,33.0,"$50,000-$75,000",Retirement|Investment Growth,1681340400.0
4877,46.0,"$75,000-$100,000",Investment Growth|Retirement,1729119600.0
4878,43.0,"$75,000-$100,000",Investment Growth,1673218800.0
4879,31.0,"$30,000-$50,000",,1702076400.0
4880,51.0,"$30,000-$50,000",Debt Freedom|Retirement,
4881,50.0,"$50,000-$75,000",Retirement,1711407600.0
4882,27.0,"$30,000-$50,000",,1714777200.0
4883,37.0,"$50,000-$75,000",Emergency Fund|Debt Freedom,1682290800.0
4884,42.0,"$30,000-$50,000",Emergency Fund,1727046000.0
4885,38.0,"$75,000-$100,000",Investment Growth,1707951600.0
4886,25.0,"$50,000-$75,000",Investment Growth|Retirement,1725577200.0
4887,40.0,"$50,000-$75,000",Retirement|Investment Growth,1731193200.0
4888,29.0,"$75,000-$100,000",Investment Growth|Debt Freedom,1723158000.0
4889,39.0,"$75,000-$100,000",Debt Freedom|Retirement,1681254000.0
4890,49.0,"$30,000-$50,000",Retirement|Emergency Fund,1720047600.0
4891,32.0,"$30,000-$50,000",Retirement|Debt Freedom,1694818800.0
4892,41.0,"$30,000-$50,000",Debt Freedom|Investment Growth,1708038000.0
4893,33.0,"$30,000-$50,000",Retirement|Investment Growth,1679526000.0
4894,51.0,"$30,000-$50,000",Retirement|Emergency Fund,1729810800.0
4895,26.0,"$30,000-$50,000",Emergency Fund|Retirement,1675724400.0
4896,38.0,,Debt Freedom,1725318000.0
4897,37.0,"$75,000-$100,000",Emergency Fund|Retirement,1694473200.0
4898,,,Investment Growth|Debt Freedom,1715900400.0
4899,52.0,"$75,000-$100,000",Emergency Fund,1684018800.0
4900,46.0,"$75,000-$100,000",,1689980400.0
4901,49.0,"$30,000-$50,000",Emergency Fund|Retirement,1681858800.0
4902,,"$75,000-$100,000",Debt Freedom|Investment Growth,1680735600.0
4903,54.0,"$75,000-$100,000",Debt Freedom,1688079600.0
4904,39.0,"$50,000-$75,000",Investment Growth|Retirement,1710630000.0
4905,54.0,"$50,000-$75,000",,1715900400.0
4906,33.0,,,1717455600.0
4907,43.0,"$30,000-$50,000",Emergency Fund|Retirement,1722121200.0
4908,35.0,"$75,000-$100,000",Debt Freedom|Emergency Fund,1701039600.0
4909,50.0,"$75,000-$100,000",Retirement,1681254000.0
4910,55.0,"$30,000-$50,000",Retirement,1716246000.0
4911,33.0,"$50,000-$75,000",Emergency Fund,1712876400.0
4912,55.0,"$50,000-$75,000",Debt Freedom|Retirement,
4913,55.0,"$50,000-$75,000",Emergency Fund|Investment Growth,1717628400.0
4914,49.0,"$75,000-$100,000",Investment Growth|Emergency Fund,1730761200.0
4915,25.0,,Emergency Fund|Debt Freedom,1687129200.0
4916,32.0,,Debt Freedom,1683673200.0
4917,41.0,"$75,000-$100,000",Retirement,1724886000.0
4918,35.0,"$50,000-$75,000",Emergency Fund,1719270000.0
4919,32.0,"$50,000-$75,000",Debt Freedom|Emergency Fund,1692226800.0
4920,54.0,"$30,000-$50,000",Debt Freedom|Emergency Fund,1709161200.0
4921,31.0,,Emergency Fund|Debt Freedom,1712271600.0
4922,50.0,"$50,000-$75,000",Investment Growth,1733612400.0
4923,28.0,"$30,000-$50,000",Debt Freedom,1699743600.0
4924,28.0,"$75,000-$100,000",Emergency Fund|Retirement,1717196400.0
4925,49.0,"$50,000-$75,000",Emergency Fund,1711753200.0
4926,,"$75,000-$100,000",Retirement|Investment Growth,1688857200.0
4927,30.0,"$75,000-$100,000",Retirement,1712530800.0
4928,55.0,"$75,000-$100,000",Investment Growth|Debt Freedom,1727478000.0
4929,48.0,"$30,000-$50,000",Investment Growth|Emergency Fund,1734476400.0
4930,31.0,"$75,000-$100,000",Investment Growth,1682118000.0
4931,34.0,"$50,000-$75,000",Emergency Fund,1722812400.0
4932,30.0,"$30,000-$50,000",Debt Freedom,1703631600.0
4933,44.0,"$50,000-$75,000",Investment Growth|Emergency Fund,1716159600.0
4934,36.0,"$75,000-$100,000",Debt Freedom,1711926000.0
4935,49.0,"$75,000-$100,000",Investment Growth|Retirement,1678143600.0
4936,38.0,"$50,000-$75,000",Retirement,1674255600.0
4937,50.0,,Emergency Fund|Investment Growth,1722294000.0
4938,51.0,"$75,000-$100,000",Debt Freedom|Investment Growth,1728774000.0
4939,35.0,"$75,000-$100,000",Retirement|Debt Freedom,1672700400.0
4940,31.0,"$50,000-$75,000",,1721689200.0
4941,43.0,"$75,000-$100,000",Emergency Fund|Investment Growth,1706569200.0
4942,30.0,"$75,000-$100,000",Emergency Fund|Debt Freedom,1703286000.0
4943,33.0,"$30,000-$50,000",Debt Freedom,1711926000.0
4944,48.0,,Emergency Fund|Investment Growth,1682636400.0
4945,43.0,"$50,000-$75,000",Retirement|Emergency Fund,1690412400.0
4946,25.0,"$75,000-$100,000",Investment Growth|Emergency Fund,1703890800.0
4947,54.0,"$75,000-$100,000",Debt Freedom|Emergency Fund,1700866800.0
4948,53.0,"$50,000-$75,000",Debt Freedom,1680390000.0
4949,38.0,"$30,000-$50,000",Emergency Fund,1705532400.0
